ra,dec,dist_au,zone
251.753612,-20.998138,9.040658,A
251.756038,-20.999858,9.040161,A
251.747337,-21.002156,9.039268,A
251.752247,-20.997951,9.040691,A
251.746858,-21.002029,9.039298,A
251.754752,-21.001868,9.039501,A
251.744208,-21.000607,9.039697,A
251.747890,-20.997487,9.040754,A
251.756004,-21.000164,9.040064,A
251.745890,-20.998209,9.040487,A
251.745018,-21.001208,9.039522,A
251.745264,-20.998447,9.040400,A
251.745031,-20.998641,9.040334,A
251.743961,-20.999851,9.039931,A
251.744335,-20.998878,9.040245,A
251.745231,-21.001092,9.039563,A
251.755060,-20.998905,9.040443,A
251.751005,-20.997642,9.040764,A
251.755631,-20.999602,9.040234,A
251.748237,-21.002355,9.039222,A
251.745776,-20.998208,9.040485,A
251.751774,-20.997658,9.040774,A
251.755516,-20.999203,9.040358,A
251.747803,-20.997529,9.040739,A
251.754434,-21.001885,9.039490,A
251.750552,-20.997466,9.040811,A
251.749404,-21.002401,9.039230,A
251.747521,-20.997633,9.040700,A
251.745360,-20.998322,9.040441,A
251.745826,-21.001664,9.039394,A
251.754020,-21.002007,9.039443,A
251.745708,-21.001589,9.039415,A
251.746561,-20.997693,9.040663,A
251.748597,-20.997424,9.040787,A
251.750607,-21.002461,9.039234,A
251.748901,-20.997413,9.040797,A
251.745079,-20.998413,9.040407,A
251.755844,-20.999481,9.040276,A
251.755990,-21.000057,9.040097,A
251.755974,-20.999700,9.040210,A
251.755328,-21.001115,9.039750,A
251.747612,-21.002117,9.039285,A
251.752344,-21.002478,9.039262,A
251.754969,-21.001769,9.039537,A
251.746281,-20.997780,9.040630,A
251.752128,-20.997721,9.040761,A
251.744341,-20.998843,9.040257,A
251.754149,-20.998303,9.040616,A
251.747659,-21.002245,9.039246,A
251.744075,-21.000207,9.039821,A
251.754971,-20.998990,9.040415,A
251.745244,-20.998290,9.040449,A
251.746587,-21.001838,9.039353,A
251.753544,-20.998168,9.040647,A
251.746543,-20.997780,9.040635,A
251.754698,-21.001899,9.039490,A
251.750747,-21.002498,9.039225,A
251.754952,-21.001550,9.039606,A
251.747748,-20.997526,9.040738,A
251.751331,-20.997572,9.040793,A
251.754924,-21.001562,9.039601,A
251.749388,-21.002482,9.039204,A
251.755897,-20.999793,9.040179,A
251.754584,-21.001700,9.039551,A
251.744243,-21.000659,9.039681,A
251.743942,-20.999163,9.040148,A
251.744004,-21.000294,9.039792,A
251.750880,-21.002458,9.039240,A
251.748658,-21.002418,9.039210,A
251.755797,-21.001110,9.039761,A
251.745325,-21.001397,9.039469,A
251.750309,-20.997542,9.040783,A
251.754605,-20.998814,9.040463,A
251.750507,-21.002403,9.039250,A
251.751755,-20.997707,9.040758,A
251.754478,-20.998591,9.040531,A
251.744317,-20.999724,9.039978,A
251.747763,-20.997526,9.040739,A
251.751327,-21.002576,9.039212,A
251.754083,-21.002129,9.039406,A
251.750533,-20.997527,9.040792,A
251.748965,-20.997416,9.040797,A
251.754622,-20.998653,9.040515,A
251.746807,-21.002027,9.039298,A
251.748047,-21.002337,9.039224,A
251.752387,-20.997763,9.040753,A
251.744821,-21.001099,9.039553,A
251.748380,-21.002306,9.039240,A
251.756138,-21.000554,9.039943,A
251.755976,-21.000785,9.039867,A
251.744521,-21.000918,9.039605,A
251.751868,-21.002550,9.039230,A
251.754016,-21.002019,9.039439,A
251.756030,-20.999699,9.040211,A
251.753395,-20.998037,9.040686,A
251.753856,-21.001946,9.039459,A
251.751042,-20.997651,9.040762,A
251.755843,-21.000798,9.039860,A
251.755737,-20.999302,9.040331,A
251.746570,-21.001828,9.039356,A
251.750185,-21.002357,9.039259,A
251.752955,-20.997983,9.040694,A
251.744715,-21.001016,9.039577,A
251.753054,-20.998042,9.040678,A
251.755693,-20.999944,9.040127,A
251.749978,-20.997508,9.040787,A
251.748488,-20.997430,9.040783,A
251.750697,-21.002571,9.039201,A
251.755045,-20.998935,9.040434,A
251.752884,-20.997882,9.040725,A
251.745562,-20.998062,9.040527,A
251.755752,-21.000699,9.039890,A
251.745714,-20.997938,9.040569,A
251.749937,-21.002436,9.039229,A
251.749337,-21.002506,9.039196,A
251.750077,-21.002567,9.039190,A
251.751985,-20.997711,9.040761,A
251.754389,-20.998601,9.040527,A
251.754590,-21.001847,9.039505,A
251.752316,-20.997919,9.040702,A
251.745766,-21.001621,9.039406,A
251.747744,-20.997622,9.040708,A
251.745383,-20.998245,9.040466,A
251.750891,-20.997575,9.040784,A
251.748391,-21.002341,9.039230,A
251.753689,-20.998138,9.040659,A
251.745801,-20.997940,9.040570,A
251.755605,-21.000953,9.039807,A
251.746918,-21.002051,9.039293,A
251.755535,-21.001312,9.039692,A
251.744299,-20.999630,9.040007,A
251.745441,-20.998053,9.040528,A
251.755637,-21.000955,9.039807,A
251.749726,-20.997517,9.040779,A
251.754415,-20.998698,9.040496,A
251.751462,-20.997672,9.040764,A
251.745082,-20.998196,9.040475,A
251.754025,-20.998384,9.040588,A
251.753961,-21.002115,9.039408,A
251.750263,-20.997482,9.040801,A
251.749974,-21.002545,9.039195,A
251.751949,-21.002444,9.039265,A
251.750571,-20.997496,9.040802,A
251.743888,-20.999998,9.039883,A
251.749786,-21.002442,9.039224,A
251.744249,-21.000665,9.039679,A
251.744281,-20.999110,9.040171,A
251.746350,-21.001842,9.039348,A
251.754714,-21.001652,9.039569,A
251.745192,-21.001305,9.039495,A
251.753237,-21.002163,9.039379,A
251.744205,-20.998802,9.040267,A
251.745938,-20.997863,9.040597,A
251.749929,-21.002539,9.039196,A
251.746452,-20.997711,9.040655,A
251.755975,-21.000304,9.040019,A
251.749442,-20.997450,9.040795,A
251.752415,-21.002471,9.039266,A
251.754470,-21.001779,9.039524,A
251.751299,-20.997651,9.040767,A
251.751549,-21.002517,9.039235,A
251.747729,-20.997505,9.040745,A
251.754439,-20.998418,9.040585,A
251.751005,-20.997576,9.040785,A
251.755315,-21.001160,9.039736,A
251.755528,-20.999194,9.040361,A
251.747361,-20.997665,9.040687,A
251.753396,-21.002298,9.039339,A
251.751089,-20.997508,9.040809,A
251.754220,-21.001929,9.039472,A
251.746555,-21.001918,9.039328,A
251.751557,-21.002400,9.039272,A
251.747641,-21.002099,9.039291,A
251.746873,-20.997751,9.040651,A
251.750526,-20.997523,9.040793,A
251.744575,-20.998694,9.040309,A
251.754491,-21.001899,9.039486,A
251.744000,-20.999620,9.040005,A
251.754153,-21.001761,9.039524,A
251.755554,-21.001242,9.039714,A
251.751852,-20.997744,9.040749,A
251.749291,-21.002426,9.039220,A
251.755669,-21.000205,9.040044,A
251.748100,-20.997466,9.040764,A
251.749714,-20.997419,9.040810,A
251.754801,-21.001759,9.039537,A
251.744782,-20.998398,9.040406,A
251.755125,-21.001426,9.039648,A
251.746212,-21.001587,9.039426,A
251.746844,-21.001848,9.039355,A
251.753697,-20.998228,9.040631,A
251.744060,-20.999114,9.040166,A
251.746576,-20.997886,9.040602,A
251.755000,-20.998810,9.040472,A
251.744085,-20.999900,9.039918,A
251.754246,-20.998336,9.040608,A
251.747814,-21.002184,9.039268,A
251.746350,-20.997751,9.040641,A
251.748988,-20.997423,9.040795,A
251.750374,-21.002566,9.039196,A
251.752952,-21.002267,9.039340,A
251.753379,-20.998097,9.040666,A
251.745720,-21.001502,9.039443,A
251.744954,-20.998612,9.040341,A
251.747316,-21.002186,9.039258,A
251.744197,-21.000319,9.039788,A
251.753431,-21.002261,9.039352,A
251.746374,-20.997926,9.040586,A
251.745228,-20.998462,9.040394,A
251.754861,-21.001558,9.039601,A
251.748954,-21.002428,9.039213,A
251.745511,-21.001518,9.039434,A
251.749623,-20.997458,9.040796,A
251.754824,-20.998722,9.040497,A
251.755982,-21.000934,9.039820,A
251.749039,-20.997623,9.040733,A
251.747583,-20.997650,9.040696,A
251.748226,-21.002287,9.039243,A
251.744008,-20.999581,9.040017,A
251.744524,-21.000613,9.039701,A
251.751161,-21.002572,9.039210,A
251.753247,-20.998205,9.040630,A
251.755362,-20.999261,9.040337,A
251.746428,-21.001921,9.039324,A
251.746181,-20.997788,9.040625,A
251.749848,-21.002556,9.039189,A
251.753187,-20.997974,9.040702,A
251.745420,-20.998408,9.040415,A
251.750716,-20.997500,9.040804,A
251.753240,-21.002080,9.039405,A
251.752141,-21.002375,9.039291,A
251.747801,-20.997638,9.040704,A
251.744415,-20.998808,9.040269,A
251.748116,-20.997541,9.040741,A
251.745577,-21.001436,9.039461,A
251.750538,-20.997453,9.040815,A
251.744170,-20.998967,9.040214,A
251.755948,-20.999798,9.040178,A
251.745091,-21.001068,9.039568,A
251.747451,-20.997658,9.040691,A
251.744115,-21.000500,9.039729,A
251.755167,-21.001632,9.039584,A
251.752345,-21.002462,9.039267,A
251.755525,-21.001170,9.039737,A
251.755901,-20.999574,9.040248,A
251.755764,-20.999914,9.040138,A
251.749716,-20.997596,9.040754,A
251.747023,-21.002078,9.039286,A
251.746204,-20.997950,9.040575,A
251.755830,-20.999516,9.040265,A
251.749635,-21.002444,9.039221,A
251.754072,-21.001967,9.039457,A
251.753048,-20.998142,9.040646,A
251.746469,-20.997838,9.040615,A
251.744650,-21.000998,9.039582,A
251.744491,-21.000821,9.039635,A
251.744192,-20.999541,9.040033,A
251.753360,-20.998130,9.040656,A
251.754012,-20.998426,9.040575,A
251.744760,-20.998379,9.040411,A
251.753102,-20.998036,9.040680,A
251.744611,-21.000809,9.039641,A
251.746223,-20.997826,9.040614,A
251.753881,-20.998278,9.040619,A
251.744367,-20.998858,9.040253,A
251.749937,-21.002502,9.039208,A
251.746821,-20.997662,9.040678,A
251.752519,-20.997818,9.040738,A
251.745425,-20.998104,9.040511,A
251.744432,-20.999119,9.040171,A
251.756061,-21.000694,9.039897,A
251.744325,-20.999021,9.040200,A
251.752325,-21.002322,9.039311,A
251.754410,-21.001830,9.039507,A
251.744011,-21.000335,9.039779,A
251.743934,-20.999452,9.040056,A
251.751350,-20.997622,9.040777,A
251.743971,-20.999252,9.040120,A
251.744875,-20.998639,9.040331,A
251.754603,-21.001830,9.039510,A
251.754762,-20.998812,9.040467,A
251.754412,-21.001982,9.039459,A
251.744471,-20.999276,9.040122,A
251.754056,-21.001975,9.039454,A
251.754162,-20.998438,9.040574,A
251.744613,-20.998591,9.040342,A
251.746494,-21.001681,9.039401,A
251.744055,-21.000284,9.039796,A
251.751872,-20.997710,9.040760,A
251.755849,-21.000851,9.039844,A
251.754107,-20.998375,9.040593,A
251.744251,-21.000577,9.039707,A
251.744205,-20.998841,9.040255,A
251.745466,-21.001182,9.039539,A
251.755435,-20.999094,9.040391,A
251.755421,-21.001454,9.039645,A
251.756121,-21.000236,9.040043,A
251.752329,-21.002500,9.039255,A
251.754466,-20.998792,9.040468,A
251.753959,-20.998368,9.040592,A
251.755837,-20.999568,9.040249,A
251.744774,-20.998470,9.040383,A
251.744039,-21.000252,9.039806,A
251.754492,-21.001786,9.039522,A
251.754780,-20.998765,9.040482,A
251.752252,-20.997742,9.040757,A
251.754340,-21.001773,9.039523,A
251.753247,-21.002302,9.039335,A
251.749571,-21.002442,9.039220,A
251.746779,-21.001974,9.039314,A
251.744278,-20.999704,9.039983,A
251.745397,-21.001490,9.039441,A
251.754715,-20.998693,9.040504,A
251.744185,-20.999426,9.040069,A
251.756071,-20.999797,9.040181,A
251.751340,-21.002427,9.039259,A
251.756030,-20.999939,9.040135,A
251.746736,-21.001924,9.039329,A
251.743913,-20.999497,9.040042,A
251.748331,-21.002248,9.039258,A
251.753533,-20.998130,9.040659,A
251.750637,-21.002598,9.039192,A
251.750606,-20.997626,9.040762,A
251.756002,-21.000431,9.039979,A
251.754636,-20.998667,9.040510,A
251.755971,-21.000409,9.039986,A
251.755551,-21.001140,9.039746,A
251.755530,-21.001369,9.039674,A
251.746006,-21.001675,9.039394,A
251.745499,-20.998044,9.040532,A
251.755627,-20.999545,9.040252,A
251.753449,-20.998177,9.040642,A
251.746865,-20.997676,9.040674,A
251.751690,-21.002397,9.039275,A
251.752339,-21.002399,9.039287,A
251.755926,-21.000823,9.039854,A
251.754726,-20.998663,9.040513,A
251.754763,-20.998688,9.040506,A
251.744056,-21.000340,9.039778,A
251.744041,-21.000337,9.039779,A
251.745375,-21.001135,9.039552,A
251.746721,-21.001843,9.039355,A
251.754987,-20.998816,9.040470,A
251.755016,-20.998813,9.040471,A
251.751117,-20.997510,9.040808,A
251.748322,-20.997671,9.040704,A
251.744150,-20.998875,9.040243,A
251.749364,-20.997538,9.040766,A
251.754211,-20.998519,9.040549,A
251.753687,-21.002237,9.039364,A
251.752565,-20.997821,9.040738,A
251.743920,-20.999736,9.039966,A
251.753396,-20.998060,9.040678,A
251.751528,-21.002549,9.039224,A
251.745712,-21.001513,9.039439,A
251.753345,-21.002029,9.039423,A
251.744551,-21.000524,9.039730,A
251.750007,-20.997632,9.040748,A
251.753170,-21.002167,9.039376,A
251.755667,-21.000557,9.039933,A
251.747387,-20.997591,9.040711,A
251.753544,-20.998143,9.040655,A
251.755923,-20.999998,9.040115,A
251.751746,-21.002382,9.039281,A
251.752669,-21.002445,9.039279,A
251.753806,-20.998305,9.040609,A
251.752104,-20.997681,9.040773,A
251.752411,-20.997791,9.040744,A
251.756145,-21.000297,9.040024,A
251.755245,-21.001363,9.039670,A
251.744337,-20.999830,9.039945,A
251.753453,-21.002149,9.039387,A
251.744066,-21.000311,9.039788,A
251.744574,-20.998781,9.040281,A
251.752142,-20.997775,9.040744,A
251.755951,-21.000165,9.040062,A
251.747129,-20.997638,9.040691,A
251.755696,-21.001040,9.039781,A
251.747096,-21.002000,9.039312,A
251.748513,-21.002380,9.039219,A
251.755615,-21.000380,9.039988,A
251.746391,-21.001751,9.039377,A
251.755464,-20.999310,9.040323,A
251.747437,-20.997573,9.040718,A
251.755583,-20.999415,9.040292,A
251.746876,-20.997647,9.040684,A
251.752198,-21.002432,9.039274,A
251.756033,-20.999997,9.040117,A
251.753390,-20.998248,9.040619,A
251.751659,-21.002336,9.039294,A
251.749249,-21.002440,9.039214,A
251.755919,-21.001008,9.039795,A
251.745489,-21.001327,9.039494,A
251.756155,-21.000041,9.040105,A
251.747964,-20.997571,9.040729,A
251.744701,-20.998901,9.040245,A
251.745881,-20.997877,9.040592,A
251.745635,-21.001404,9.039472,A
251.754829,-20.998839,9.040460,A
251.752589,-21.002353,9.039306,A
251.744234,-20.998920,9.040230,A
251.747670,-21.002115,9.039287,A
251.747145,-20.997611,9.040700,A
251.744033,-20.999940,9.039904,A
251.755789,-20.999404,9.040300,A
251.752341,-21.002329,9.039309,A
251.748693,-20.997484,9.040770,A
251.752885,-20.997880,9.040725,A
251.745891,-21.001661,9.039396,A
251.750817,-21.002556,9.039208,A
251.752108,-20.997853,9.040719,A
251.754595,-21.001950,9.039472,A
251.743999,-20.999238,9.040125,A
251.751172,-20.997596,9.040782,A
251.753220,-21.002216,9.039362,A
251.749536,-21.002358,9.039246,A
251.752566,-21.002428,9.039282,A
251.755886,-21.000365,9.039998,A
251.754916,-21.001653,9.039572,A
251.755511,-20.999157,9.040372,A
251.749187,-21.002383,9.039231,A
251.744416,-20.998682,9.040309,A
251.752489,-21.002355,9.039304,A
251.746298,-21.001747,9.039377,A
251.752975,-20.997968,9.040699,A
251.744941,-20.998364,9.040420,A
251.744742,-21.001015,9.039578,A
251.755933,-21.000999,9.039799,A
251.746069,-21.001800,9.039356,A
251.747591,-21.002257,9.039240,A
251.756080,-21.000650,9.039911,A
251.745654,-21.001506,9.039441,A
251.753228,-21.002315,9.039331,A
251.752754,-20.997890,9.040720,A
251.752233,-20.997712,9.040766,A
251.755419,-21.000898,9.039820,A
251.754555,-21.001861,9.039500,A
251.753518,-20.998073,9.040677,A
251.745980,-20.997933,9.040576,A
251.755682,-21.001131,9.039752,A
251.755611,-21.000932,9.039813,A
251.755717,-21.000339,9.040003,A
251.743975,-20.999112,9.040165,A
251.744784,-20.998794,9.040281,A
251.744501,-21.000895,9.039611,A
251.746011,-20.997900,9.040587,A
251.748723,-21.002441,9.039204,A
251.752388,-20.997782,9.040747,A
251.753227,-20.998190,9.040634,A
251.745165,-20.998425,9.040405,A
251.745113,-20.998441,9.040399,A
251.753358,-20.998313,9.040598,A
251.754830,-20.998774,9.040480,A
251.753612,-20.998199,9.040639,A
251.744320,-21.000578,9.039708,A
251.753305,-20.998117,9.040659,A
251.746413,-21.001915,9.039326,A
251.745075,-20.998222,9.040467,A
251.755813,-20.999644,9.040224,A
251.748247,-21.002334,9.039229,A
251.747318,-21.002019,9.039310,A
251.744441,-21.000510,9.039732,A
251.753339,-20.997999,9.040696,A
251.754688,-20.998602,9.040532,A
251.755127,-21.001698,9.039562,A
251.754136,-20.998380,9.040591,A
251.747582,-20.997549,9.040728,A
251.747957,-20.997461,9.040763,A
251.747150,-20.997641,9.040691,A
251.750865,-20.997501,9.040806,A
251.751405,-21.002578,9.039212,A
251.747194,-21.001998,9.039315,A
251.753350,-21.002152,9.039384,A
251.752569,-21.002466,9.039270,A
251.755389,-20.999447,9.040279,A
251.755521,-20.999103,9.040390,A
251.745736,-20.997954,9.040564,A
251.744445,-21.000661,9.039684,A
251.756078,-20.999866,9.040159,A
251.753295,-20.997974,9.040703,A
251.744530,-20.998943,9.040229,A
251.745479,-21.001484,9.039444,A
251.745489,-21.001442,9.039458,A
251.751752,-21.002353,9.039290,A
251.749688,-20.997452,9.040799,A
251.756063,-20.999968,9.040127,A
251.748710,-20.997523,9.040758,A
251.746168,-21.001838,9.039345,A
251.755229,-21.001292,9.039692,A
251.755627,-20.999530,9.040257,A
251.750335,-20.997436,9.040817,A
251.755869,-21.000319,9.040012,A
251.747093,-21.002032,9.039302,A
251.745488,-20.998068,9.040524,A
251.744015,-21.000278,9.039797,A
251.744124,-20.999168,9.040150,A
251.750733,-21.002488,9.039228,A
251.745499,-21.001520,9.039433,A
251.751411,-21.002582,9.039211,A
251.747181,-21.002021,9.039307,A
251.752656,-21.002424,9.039285,A
251.755552,-20.999453,9.040280,A
251.753493,-21.002299,9.039341,A
251.747573,-20.997578,9.040719,A
251.744212,-21.000601,9.039699,A
251.751679,-21.002560,9.039223,A
251.747592,-21.002141,9.039277,A
251.753210,-21.002103,9.039397,A
251.756051,-21.000112,9.040081,A
251.749988,-20.997423,9.040814,A
251.745917,-20.997883,9.040590,A
251.744664,-21.000979,9.039588,A
251.755716,-21.000797,9.039858,A
251.747655,-20.997505,9.040743,A
251.752639,-21.002226,9.039348,A
251.750710,-21.002444,9.039241,A
251.749866,-20.997552,9.040771,A
251.749075,-20.997446,9.040789,A
251.743924,-21.000071,9.039861,A
251.749388,-21.002454,9.039213,A
251.749257,-20.997575,9.040752,A
251.755517,-21.000672,9.039894,A
251.752845,-21.002301,9.039328,A
251.751684,-20.997786,9.040732,A
251.750943,-20.997501,9.040808,A
251.753112,-20.997953,9.040707,A
251.754685,-21.001787,9.039525,A
251.752119,-20.997821,9.040729,A
251.746005,-21.001604,9.039416,A
251.745693,-20.998085,9.040522,A
251.748156,-20.997541,9.040742,A
251.753772,-21.002222,9.039371,A
251.749806,-21.002554,9.039189,A
251.748284,-21.002295,9.039242,A
251.748135,-21.002345,9.039223,A
251.753464,-20.998139,9.040655,A
251.744368,-20.998912,9.040235,A
251.744930,-21.000979,9.039593,A
251.752353,-21.002499,9.039256,A
251.750408,-21.002498,9.039218,A
251.750824,-21.002593,9.039197,A
251.745756,-20.998041,9.040538,A
251.752576,-20.997772,9.040754,A
251.753337,-20.998132,9.040654,A
251.744574,-21.000796,9.039644,A
251.747090,-21.001916,9.039339,A
251.744864,-20.998542,9.040362,A
